# ra decl redshift T90
4.336449463975953766e-01 -1.048162680636373523e+00 1.464691702274616647e+00 7.717657490193562353e+01
-4.637469129343323448e-01 3.442213247892951800e-01 1.336926017131265576e+00 2.340718841332343629e+02
2.424914498651017603e+00 -4.756662557304955907e-01 7.692786931276126561e-01 2.346842580371932552e-01
2.234283894336444476e+00 -6.044403829017708230e-01 1.718943853139780487e+00 2.656422596796610591e+01
2.692006786930540851e+00 1.081560357654717697e+00 2.037371988530146893e+00 5.672795848256951246e+01
-1.481473116493416509e+00 -3.897666893574779912e-01 1.368328914073731806e+00 3.704915478561401354e+00
-4.877399123786025359e-01 -8.000707434592340128e-01 3.217336909682053214e+00 4.026366637394796300e+01
-1.278791384914093054e+00 3.236689398815801311e-01 1.125593317760223533e+00 3.670208231045021563e+01
-2.912819702403067534e+00 -3.900421324131367329e-01 3.137475601061587849e+00 1.376117677756480191e+02
1.270452083631368856e+00 2.114370830667612056e-01 2.000855648883334670e+00 1.345938317917490679e+01
2.373388710221140396e+00 9.486518381184424475e-01 8.307680087588424911e-01 8.713903830542514939e+00
2.734122380204652369e+00 3.804881521434476666e-01 5.081998248512603844e+00 2.607843070581802536e+01
3.101270543559899728e+00 2.149908189057977981e-01 1.363768993336565316e+00 2.428288229611814941e+01
-1.068558441007810611e+00 -1.186992019011513383e-01 1.330681075371737521e+00 2.386420761910027011e+01
2.573084190922659165e+00 -3.870385225312410193e-02 5.254674245926967302e+00 7.214728509122170230e-02
-2.459190850738794509e+00 -9.384470040769287147e-01 5.514942028615918090e+00 6.537722672967342419e+01
2.647536480091754463e+00 -4.119037067584312983e-01 4.908930944644077643e-01 1.121533213219267289e+01
1.509889480925870275e+00 8.058225832903141983e-01 3.053074511770720978e+00 2.163462145937055325e+01
-9.717005745327874644e-01 1.375431301442064713e+00 2.737823492168958706e-01 6.739422409416660287e+01
1.960907073773679121e+00 -8.344469892384335230e-01 1.536990300508544571e+00 1.956290354841155761e+02
1.386806082930920114e+00 -5.466345219737027694e-01 6.217374186899905730e+00 2.528319253899618957e+01
-3.395389412055771494e-01 3.172909484969601013e-01 1.750059752169718985e+00 7.032403694506314196e+00
3.053533659708221659e+00 4.663915601284664841e-02 2.086573431811461710e+00 9.048365142706634856e+01
1.053043314700524924e+00 7.140395227181881577e-01 1.151862725068388382e+00 3.666946774391970365e-01
-2.729719818315224256e+00 7.043213664303114019e-01 4.513284829680703325e+00 1.566468200428310986e+01
-5.342143249892997714e-01 4.610386826647440706e-01 2.839886451398313749e+00 1.479471141010852193e+02
1.136633644977515845e+00 -1.094268334647629626e+00 1.303162846496539240e+00 1.104848925261668668e+01
1.340712854943802324e+00 6.107422610626667137e-02 2.784922127095770805e-01 6.528692288991479131e+01
-1.051022510559116441e+00 -7.635459364880533562e-01 1.651741913374399351e+00 2.228264868376025731e+01
2.825017505194942213e-01 1.042035920804701643e+00 3.239630062108836417e-01 9.453382735910558665e+01
-2.073650588089428481e+00 -1.553706406072861979e-01 1.788608077816053132e+00 2.603885694756183966e+01
-3.014412113316692121e+00 -3.086165341442869137e-01 5.740721714551921817e-01 6.782128643438636750e+00
-2.378737655348504898e+00 6.162107312165899797e-01 1.350814599114379622e+00 5.149288927263015125e+00
1.735137452799156099e+00 9.435736806282384315e-01 1.500536711016426383e-01 3.183839680508325642e+01
1.806100743572687239e+00 1.408653683596157391e+00 3.051082216689618765e+00 4.030234715365676124e+01
-2.514238879668770466e+00 6.861069224333249394e-01 2.585311475294260308e+00 5.388376924039332039e+01
-1.663374970267411879e+00 1.458324678053614376e-01 2.319006485549091501e+00 3.659004683710532646e+01
-5.537897872526478804e-02 1.536430349415753571e-01 4.985992456580324195e+00 1.924772555281129982e+01
1.199766550928978326e+00 -1.366420430372289552e+00 4.951809684722021099e-01 5.049377763206341907e-01
1.439680188291598162e+00 9.686112057129497854e-01 1.365299600877400321e+00 3.943282193598080454e+01
-2.006646151446773274e+00 -1.327990116053604286e+00 3.193761579034974929e+00 5.361095831514056442e+01
-2.853508838145839555e+00 -8.871757309295291716e-01 5.440652562410154047e+00 2.798941602719655748e+02
1.077676133587521123e+00 1.150286013713413436e+00 2.499881249203787181e+00 4.490403923037745670e+01
-1.741156746013215351e+00 -1.087827285068032390e+00 1.866600046891892628e+00 3.646116760212611752e+01
-2.140848656184777710e+00 -8.739883172192539629e-01 9.183298886041855180e-01 1.294289581226620811e+01
-1.972528878680131825e+00 -1.773723063003171951e-01 1.611278487383082103e+00 3.647637469411265432e+00
-6.007359982537648913e-01 -8.486843444081987320e-01 8.376742375065714397e-01 3.199628718617922729e+01
-2.656988149376186659e+00 -7.667208508030003422e-01 1.507738004144021593e+00 2.817849490446993599e+01
7.658967120056343891e-02 -2.628120007629660693e-01 1.113771696792544175e+00 2.403085145336979522e+01
-2.328631560235150388e+00 -1.552911348807548518e-02 8.178804073663686891e-01 5.244214048727109656e+01
3.916675810589555495e-01 -9.858022756764867056e-01 9.041918237267183578e-01 1.671363228335639306e+01
1.938472931318357073e+00 -7.916502616107824741e-02 1.181409413430830169e+00 4.175774668832717396e+01
8.397115747467508440e-01 -6.827238942391270493e-01 1.679665601065663205e+00 1.362827770148892625e+01
-2.189194903442596818e+00 -1.122222808260415344e-01 7.904446142139142317e+00 8.230333680719475353e+01
2.439961579147241988e+00 -1.354060647351365276e-01 1.237538872959080161e+00 5.527595208348910205e+01
-3.080007773913034264e+00 -1.262039517778996034e+00 1.599022208996117689e+00 3.783727058410308359e+02
1.085737508030022225e+00 -4.924142333156460993e-01 1.333019426629988569e-01 1.392087227413422035e+01
2.398268250152507108e-01 -4.318580100239783337e-01 1.298249739957938020e+00 5.360318679188487323e+01
-3.104174234260653087e+00 7.649113267176208542e-01 4.052711363006330281e+00 5.044887099388755125e-01
2.820079414060972400e+00 -3.374461425256780611e-01 4.861207359497471958e-01 2.287671776226428122e+01
-1.517455325353559870e+00 5.234854294754931470e-01 1.517123837043895973e+00 7.454351353725406248e+00
-2.369919499276753161e+00 -1.231132200476412031e+00 1.394925504170614783e+00 7.942288511086753999e+01
-8.514359428698046184e-01 3.533482734798163993e-01 3.112672051258608796e+00 5.831250826107687146e+01
3.951094014608646510e-01 -5.475764803372807910e-01 1.273584089455044976e+00 1.610524349767999013e+02
-3.174315088941790375e-01 -5.848540859126741820e-01 3.907546316834415112e+00 5.149962717379365229e-02
-2.455103522397779903e-01 -4.965778646896968906e-01 1.320423025740284917e+00 6.607265373358993088e+01
2.377008759989793329e+00 8.160469102333172131e-01 7.919817937178452727e-01 1.948482407807988537e+01
1.349778102185173134e+00 4.168678363512111074e-01 3.460254493115065610e+00 5.837825839075059520e+01
6.340404800533140373e-01 3.716735042990872984e-01 6.399410163224944492e-01 6.015467492939072791e+00
2.438662657479024443e+00 3.121729414445119644e-01 1.879604234153573250e+00 2.734774339967853152e+01
2.984135741076088699e+00 1.018602307235966675e+00 2.382878128264672046e+00 2.031416831035792181e-01
-3.117413383850039743e+00 1.656607823537419033e-01 1.656396501195504800e-01 8.735747208227535054e+01
-3.013608027098256592e+00 -4.179870151061755301e-01 2.658389718831747128e+00 1.221602103132263473e+01
-3.265251212323372256e-03 2.373329451966350312e-01 2.719288479605605158e+00 8.440319565016514147e+00
8.453088374949498107e-02 8.873255552967234117e-01 2.647196747949572160e+00 3.431875740882915915e-01
1.524608034189753436e+00 1.250292475500856648e+00 2.751535950961709887e-01 1.025670788768272530e+02
-2.624583763613821841e+00 -9.468984719381652315e-01 9.584216584641562786e-01 1.039159368877824363e+02
-4.534112549956660354e-01 2.175105286820806505e-01 2.586415405279728352e-01 1.540525036081020360e+01
5.033758100288187043e-01 7.905251578076072372e-01 7.297200840055844129e-01 9.222324694879387152e+01
1.278599586658351495e+00 -6.907076308459342284e-01 1.096654444989256350e+00 4.061234779694868990e+01
-2.340962414845971118e+00 -3.838917937262967262e-01 2.685760032049987256e+00 2.968640200864313528e+01
1.760397917663975687e+00 -1.191365290232744956e+00 1.487562500841878244e+00 9.721031021067868494e+01
2.937021523456846861e+00 -9.828188565721059922e-01 4.336395802777373021e+00 1.006091703263494352e+01
-2.130567816058711816e+00 -8.681546831470273728e-01 2.115025443523854243e+00 1.812110529688717619e+01
-2.308901586183842447e+00 -1.216281528006091517e-01 1.475662976361042267e+00 1.855169590033339588e+01
1.494515452263699418e+00 3.249913626085917939e-01 1.406176939065393539e+00 3.480313027269137649e+01
-2.419147904376147462e+00 6.741765917305062583e-01 1.770943170925144861e+00 5.068076890690289993e+00
7.677616111139429211e-01 -1.894326906014635326e-01 1.493394622628809287e+00 1.643640681008982307e+00
-2.973291153315706037e+00 -7.210007198103939030e-02 7.338543825781648211e-01 5.898999014997341028e+00
5.379425910266707467e-01 3.553999071229915763e-01 6.010983301674579060e+00 2.170751342690557251e-01
-3.084880769187786420e+00 -6.788271054483099864e-02 5.064466871777701051e+00 9.498824030697083032e+00
-4.723326303300213747e-01 8.929924244296199021e-01 3.041487717953089476e+00 4.125224813846217131e+01
1.433770031136232026e+00 6.423526591667455543e-01 9.606753078400979140e-01 2.903409022057532596e+00
-2.913860851472160007e+00 5.415873013122894930e-01 7.178378939690601701e-01 2.046565637627626302e+02
-2.155843157844622215e+00 5.944337099423562254e-01 9.191109282444225315e-01 2.025593862683733448e+01
2.443029188865026846e+00 1.337787387683576634e-01 3.654950618436170195e+00 2.167621249907682568e+00
-3.268323987403891073e-01 9.249261573175507900e-01 1.137784640690405052e-01 3.265569861998255874e+01
-2.125200009556679870e+00 -7.357221946831379866e-02 9.447473031026103474e-01 2.633818786593530348e+01
-5.216271710593853306e-02 9.695071243383345250e-01 2.544505204390092867e+00 9.692651953591608560e+01
1.369940976891150575e+00 -1.817258211681543612e-01 9.728619898264517785e-01 4.971223954835369341e+01
-6.355083662582152737e-01 1.183832724115348567e+00 8.931218893195821962e-02 9.806193063408926491e+00
1.000244128676534894e+00 2.731609399568920571e-01 1.928442932220992390e+00 5.930446304965321502e+01
-3.352710040735976116e-01 -1.040652926331466999e+00 1.301973368841501388e-01 6.615969004657941355e+01
-2.245484206338753008e+00 -7.494957241801493142e-01 1.094983217955417976e+00 6.348305829763304331e+01
1.300991188154194900e+00 1.639142217670229718e-01 2.620907252580108704e+00 1.328788884420661631e+01
1.777377108809922390e+00 2.107425014652888548e-02 1.829473999340369250e+00 3.154756217413483199e+01
9.139078505551246900e-01 1.007598472415992985e+00 2.933248849949996906e+00 1.235375190837594062e+01
-1.894472551184959386e+00 -1.386648149008303355e+00 2.468377435223569005e+00 2.522104977994183983e-01
3.101855949347563257e+00 6.319715892781758715e-01 7.274368326890739977e-01 6.132222932074780175e+01
-2.160198869918697473e-01 9.700623268324733983e-01 7.216542958730475243e-01 9.934809107789135396e+00
1.959140087275067277e+00 1.937355539850519337e-01 1.472933515965529683e+00 1.655519120387923948e+01
1.343515475158389150e-01 2.649594540823810296e-01 2.224067043927624443e+00 3.848870395613113971e+01
4.947918989285332025e-01 7.885084329769903588e-01 2.051145181020540331e+00 1.342433428251326433e+01
-1.354701017439234878e-01 -5.646585978467534295e-01 3.200520532755933290e-01 2.734377107150937647e+01
-1.022304732207928168e+00 -5.743755506044925241e-01 1.407499242070269663e+00 4.617917513287937936e+01
-1.901827484350364861e+00 -6.167745494673053663e-01 6.644728039338726466e-01 1.316700198916747233e+01
-3.040014535869221213e+00 -5.922661554262937944e-01 2.168364538094828653e+00 8.881090980964285109e+01
-9.448199100697717290e-01 -1.000462078445897518e+00 3.121813490737435526e+00 3.396248248583847440e-01
2.428609681853590274e+00 -3.353671724722673830e-01 6.324886792077454023e-02 2.827450123255645309e+01
-2.288352695399902270e+00 8.290166412367281357e-01 3.619589816956333639e+00 3.031262420942380231e+01
9.181552596905334651e-01 4.808312527080132320e-02 5.863518367098483758e-02 1.430544380235053481e+01
1.853608377843821930e+00 -2.942082961625425708e-01 4.567649701650095539e-01 2.976577223279074502e+01
2.568328485847843456e+00 -1.167628050432293618e-01 1.360643534226739337e+00 3.756567156806681407e+00
-8.614288108561979351e-02 2.768588895024823304e-01 4.492187314442334767e+00 2.023796315253760625e+01
-6.952592573590440361e-01 2.122754878438963821e-01 5.726388073372311815e+00 2.312290680990130465e+00
1.465709247847135632e-02 4.441093356139649284e-01 1.287242280391713622e+00 7.895906270648542780e+00
1.699486229278370564e+00 -7.707183215770830875e-01 1.147777436858586686e+00 1.420441990852354897e+00
8.018432619206283807e-02 3.956916684519001803e-01 1.163556489745029454e+00 7.068214430981187490e+01
1.321302223657958352e+00 -3.729387335481403887e-01 2.467176250985460673e+00 2.497453237656536018e+01
-2.904207473703755760e+00 1.988250022912823323e-01 1.044941889859794859e+00 5.003236429701137666e+01
-1.724591995268093481e+00 -6.149696335248863166e-01 5.741311365659352184e+00 4.076385950225931509e+01
-1.545285075257101459e+00 2.180643560841032391e-01 1.960823463294499192e+00 2.727779204741451835e+01
-2.187414173087306679e+00 2.862047041125824753e-01 1.555766961513034063e+00 2.001815871187890536e+02
2.664092579208119371e+00 -3.992334914753596919e-01 4.234730570187979382e+00 1.156732322224370257e+01
1.947379929830972189e+00 -1.175603400762023965e+00 8.605882423402758663e-01 2.474021564245286129e+02
6.140550132135704775e-01 -3.385812485332972965e-01 7.647865427916615555e-03 1.807701961654048546e+02
1.749260763687961351e+00 4.821981158134750478e-01 4.255949831955290197e-01 1.656540935254582791e+02
4.515120805729018194e-01 -6.784276448966204409e-01 9.292825550582142213e-01 3.147351519225060770e+02
-1.703806253719328589e+00 -2.031152213311533117e-01 6.280035071445625450e-01 5.609898319571470893e+00
-1.094677302592550694e+00 -8.462729179039711891e-01 5.765268123035193426e+00 1.106724110684517228e+02
1.950267072621885145e+00 -2.892010200596111247e-01 4.038194735401435587e+00 3.874182638047795613e-01
2.371862586474497103e+00 -5.999668523132419863e-03 7.296283939736677437e-01 9.841987029378817908e+01
-5.134413668704227406e-03 -1.075962257783455028e-01 4.900314987281344514e+00 1.537225250017054101e+01
-2.615595470877133177e+00 3.978009509477388184e-01 6.544030270468416788e+00 1.011963250912328149e+01
3.009630731166347939e+00 8.205982915273370981e-01 1.405754100469874146e+00 2.229263819994353213e+01
-6.037137360179047757e-02 6.153102554621951992e-01 1.383865805385139813e+00 2.161346533486511490e+01
9.979996001331657984e-01 -8.743928069430986216e-01 4.213590491019998829e+00 1.430215574924421063e+01
-2.071288004644334713e+00 -6.209296271990554228e-01 6.067620485340220471e-01 2.033809128641668096e+01
-2.166755600368643897e+00 -4.831632400846426201e-01 1.412478293648051775e+00 5.327084243770908500e+00
5.703885340826555517e-01 -1.785727411595392222e-01 4.950443895282411688e+00 2.503747421899751657e+01
2.522917464195014947e+00 2.535547008611052384e-03 1.256493151471780589e-01 2.207786518993145819e+01
-2.713504584411404963e+00 -5.610004919355012776e-01 2.393338047707513905e+00 1.170713948503809654e+01
-1.471760484787812517e+00 7.287822111691011351e-01 2.636157770738011497e+00 1.139825802688676362e+02
-1.370971964576586377e-01 1.248690956675709396e+00 5.857614518238757340e-01 5.993746448929528903e+00
1.967553118883020868e+00 -1.131013443209430980e-01 3.136869768836654249e-01 1.861179873324899603e+01
2.809584955118960892e+00 1.094760341305077489e+00 2.200535972284215491e-01 1.012433723027639232e+01
-2.074924509075426471e+00 -9.590115561361824137e-02 3.889255518261819922e-01 1.778196140209733045e+01
2.819307208584194702e-01 6.861476245671114249e-01 3.574194427703946686e-01 1.089365728457188283e+02
-2.143519319867897011e+00 -1.630221728568327089e-01 1.170237674948005679e+00 2.771458105187145549e+01
1.381953204091007192e+00 -3.404713745327636598e-01 1.649748378554276362e+00 1.271364097793774874e+02
3.128547809850895867e+00 6.259356956551513917e-01 4.400790200194224511e+00 1.576639558157926935e+01
-7.166631335602580144e-02 8.236498467018937841e-01 7.823212737920393067e+00 3.547664141204267096e+00
-2.134238686904532223e+00 -1.074829432877121294e+00 6.561228110566731664e-02 4.418896479164488511e+01
1.801588331532585796e+00 6.039697509412820381e-02 1.895428504998736718e+00 7.304321393327666101e+01
-2.123250799933428912e+00 -1.272493034669992251e-01 1.992285609978575289e+00 5.799813853390702434e+01
5.439139407636562895e-01 -2.310524465258586291e-01 1.032837077954374738e+00 2.405686113644205903e+01
-9.341644605219436848e-01 2.829444041907149265e-01 5.565964367562927784e-01 1.691200680400715939e+01
-5.930587742767302606e-01 4.684784989006589018e-01 1.690256391716612683e+00 7.208347422327560139e+01
-2.082878972716475374e+00 1.578962916109774850e-01 8.073419433779939203e-01 1.015594817109892745e+02
2.827626224185222359e-01 4.895385660707661235e-01 3.927768820835393804e+00 5.437008485818580539e+00
2.265577926173361512e+00 4.465296510922262541e-01 5.047629403014117777e+00 5.570508770978513269e+01
2.158443348897351122e+00 8.751073205834027924e-01 1.100615884918946019e+00 1.317771652821490314e+01
-2.674932793762044292e-01 2.538395386043227828e-02 2.978760500168819991e+00 1.187171681929245466e+02
-5.336177359733068615e-01 4.633352964194208390e-01 3.806672465923592874e+00 4.095099127930051708e+01
-2.183342364432084182e+00 -5.098095589184338250e-01 2.298767379653055887e+00 6.185515108067978929e+01
2.643155281964560732e+00 3.048771675837490258e-02 4.527678030795390107e-01 5.765237719190294996e+01
-2.012691796646162601e+00 -6.010966558484855948e-01 3.898008796800465081e-01 8.417001658454944391e+01
1.878110889127110605e-01 -1.911078464581830449e-01 4.916708965984724622e-01 4.093930805330469269e+00
2.950936846504225386e+00 -7.785165581324147155e-01 8.926461613450685784e-01 1.993787779503698943e+01
-2.021347422475558986e+00 -5.561000713521103700e-01 2.000264790070775955e+00 1.687385589237493022e+01
2.989920958791236316e+00 5.838446212597950269e-03 1.912568935655584723e-01 2.637495824874767791e+01
1.143495182638956775e+00 2.602826638719865637e-01 7.958375821167223974e-01 9.054693345642255053e+01
-3.004939897827536566e+00 -9.368844881125240054e-01 1.545088003134866828e+00 1.206708792608366387e+01
-3.109672800863529929e+00 1.244773276266993856e+00 1.504654206631183877e+00 1.665042566052867912e+01
2.855484728645027115e+00 2.677940974423683174e-01 7.076318940319951123e-01 9.379737437422665636e+00
-4.331917670059799996e-01 3.241688985171559123e-02 3.318431324769875790e+00 5.217115870409346989e+00
-1.338054275009735061e+00 1.015054570076509899e+00 1.055841714439407442e+00 5.921499019634157701e-01
-2.157133097344934747e+00 1.233362667873257212e+00 7.982498789829648445e-01 1.485906825982102646e+02
3.117447609959598687e+00 9.250248407259289429e-01 4.801480239708799225e+00 2.599033733938770752e+01
3.001403967153202235e+00 -5.290699577461174252e-01 1.129747636107901076e+00 3.806937604253599261e+01
3.370715176543760960e-01 3.168967220801947593e-01 6.673300975916625077e-01 3.186829730501220537e-01
-2.724654909306777117e+00 1.879783525872281424e-01 1.317827959268855320e+00 6.439927871015190419e+01
-1.485667480798237960e+00 -2.570368996531915973e-01 2.891901375056271650e-01 1.475003497953134115e+02
3.136679881473094955e+00 -2.510013838081479737e-02 4.314182020135974294e-01 4.416827025047717292e+00
2.179477945799787264e+00 -4.520082363581370277e-01 1.381908973036678701e+00 3.817969199096425825e+01
4.975274840989878378e-01 8.175757306799391610e-01 1.126850747170502764e-01 1.473188512900665659e+00
-2.152219054807774645e-01 -1.244463604126228695e+00 8.517439601440316421e-01 9.061125809696985556e+00
-2.208067235908498238e-01 -6.452080489089668802e-01 7.741961870025736658e+00 5.523854198010453587e+01
1.956490207013854121e+00 4.937997260119498383e-02 2.173311564385247419e+00 3.215715628758470501e+01
1.989421307755153912e+00 7.560829248478032616e-01 1.161383210761848028e+00 2.907950374139226568e+01
2.379237310930273797e+00 5.400615153933722157e-01 1.426852362847600864e+00 5.080609306102755340e+01
-3.193048142751849228e-01 -6.484713053804412874e-01 1.849580183617684392e+00 4.304798785955354923e+00
7.191880893384888784e-01 5.400263944009769945e-01 1.598572860168383514e+00 2.150963291261649246e+01
1.895678351073542212e+00 9.457543042697207358e-01 1.261691972841234799e+00 4.893048123385397297e-01
-3.100467364721437580e+00 8.566434770993099912e-01 3.018891878318032962e+00 4.588397514377275854e+01
-2.268830766236955121e+00 4.050392452200167193e-01 1.240464561969363277e+00 3.618445691874750736e+01
-7.875331444200855957e-01 -9.831301418811380644e-02 4.363270470427410008e-01 4.450017969636010662e+01
-2.048742911026218749e+00 -6.885519551818616302e-01 1.722115679220646234e+00 3.075481118889473464e+01
-1.264323858234778664e+00 9.380964410535564957e-01 2.760639200301481466e+00 2.159519964123104785e+01
2.109016197706723883e+00 -3.615963858586408453e-01 2.077304467035768543e+00 2.795058035799882390e+01
-1.707451812691935134e+00 -1.059293048471281917e+00 7.705670348995953267e-01 4.348686914431002748e+00
-1.008496314027386154e+00 1.083083720756836676e+00 1.750035083382647905e+00 8.540140754181233262e+01
4.079527853372893476e-01 -4.280795732677356025e-01 4.319279744338057059e-01 1.926235064119582319e+01
-1.226767846314182453e+00 -6.920008363750452807e-01 1.425755836224116280e+00 2.825262522651601103e+02
-1.630255337725765585e+00 -4.032953330861789309e-01 2.753720658990439940e+00 2.964116698883030949e+02
-1.935506885118772891e-01 3.628112481353231722e-01 1.546457584312549871e+00 3.825175180839973876e+01
-1.987527627069238578e+00 -2.337394007746646518e-01 2.602103824314998093e+00 9.806978141531191184e+00
-1.212752010623739718e+00 -2.934167207057149507e-01 5.801871349140176326e-01 1.658979416251741057e+01
-2.106919942720340444e+00 -3.151934214966566755e-02 5.349259868219595759e-01 1.103833365185231230e+02
1.449565856771455774e+00 -1.220049945072884334e+00 1.284799350218227554e+00 1.520196269872483015e+02
1.330286068980898406e+00 -5.329042442807618851e-01 9.177290574058992734e-01 1.245575381582374064e+02
9.770249274089113367e-01 1.999659109091655729e-01 2.878055109913695286e+00 6.277430685701800428e+01
-6.849467774361188699e-01 9.668564597527115057e-01 5.593264875237837330e+00 5.079089429576470138e+01
1.637281036861771399e+00 9.065029263032577944e-01 1.369269774164327158e+00 9.352088686364378844e+00
2.327029557150827710e+00 1.453933342298583120e-01 1.352992422978058551e+00 1.781584788380956397e+01
-1.554586953091527057e+00 4.762716045438175061e-01 2.192283713578963678e+00 1.213774376501947927e+01
-1.407451580783936951e+00 7.123825411480542158e-01 1.671506216916552434e+00 8.401699873595834589e+00
2.495013833666899661e+00 6.105702092033533646e-01 1.312803771001113784e+00 1.063605886393902544e+01
-1.983591185025872283e+00 -3.257617752502924291e-01 3.396204490897201556e+00 2.581216018201794213e+02
-1.267969959368428767e-01 3.537101535332690672e-01 5.187094596683361480e+00 1.200553763949638153e+02
1.782278878240856956e+00 4.054000396342374302e-01 2.044462777803636833e+00 1.298748977584891406e+02
-5.220772390974016686e-01 -4.359473153803739565e-01 1.627853452050334271e+00 8.257334476049202010e+00
2.152489501884519374e+00 8.271103364105627520e-01 1.697821197237454838e+00 2.394055398991158867e+01
2.568531379105003065e+00 -1.069722293091995180e+00 3.698060774517585525e+00 1.606311382451562508e+02
7.696885163451697709e-01 9.806238282724244471e-01 3.925184042697519082e+00 1.704478208617763357e+01
-2.901142269403217178e+00 -5.264251526729837316e-01 4.714392068665656410e+00 1.750207141040356973e+01
3.084460448356358686e+00 -5.676799674448889110e-01 5.500829145200197834e-01 2.971896600365941765e+01
-1.373368568197204320e+00 -5.334573966277330603e-01 2.460496827221195559e+00 4.421351178950897776e+01
9.237345222455850546e-01 -4.913902882447036130e-02 2.361568548644031651e+00 3.256876271296058434e+01
-1.189738707052969247e+00 -1.140428621835935102e-01 5.046330611491051110e-01 2.784772504538340243e+01
-2.577133098577277348e+00 1.015041986389578987e+00 5.063221325926754446e-01 7.286999425145134213e-01
2.307101439479518845e+00 -4.826928867014440017e-01 3.041707834638814223e+00 8.935152986684317966e+01
-1.188352032574572004e+00 -2.523583530061911939e-01 4.923382924376348058e+00 2.811420277288940658e-02
2.704008326042514287e+00 6.893368563079980138e-01 1.723684212285540474e+00 3.181861321714299606e+01
1.817688517866452580e+00 7.020692530425722833e-01 1.905792071769620399e+00 6.617662401459465116e+01
1.719099475657097642e+00 -2.998728941685718796e-01 2.338347608103150232e+00 5.912063906127721369e-01
2.443909691285341079e+00 5.444281907090586792e-01 4.821292974704863843e-01 6.550337914425853114e+01
-2.359031088864410375e+00 -8.747518885266025723e-01 7.540188399073425307e-01 6.376786374194671225e+01
2.836245036744935444e+00 1.173773513885774389e-01 4.271934274310998703e+00 7.733405061083163901e+01
-7.970661339244264898e-01 -6.877384639825203649e-01 1.489628369076442804e-01 2.937257766521599933e+01
-7.632601737461558455e-01 8.095556968060210190e-01 4.580053624017661057e-02 2.146285446788656159e+01
6.497649952605870638e-01 6.338380293971722645e-01 1.429633748555142914e+00 2.226951617515264275e+02
8.421142532409047199e-01 1.399794843462940142e+00 4.624077613552221022e-01 3.451858195998754297e+01
-1.048911851067185541e+00 6.701351963243625809e-01 2.344285833055910206e+00 1.599065985565261201e+02
-1.061401895692064778e+00 9.432636760810880761e-01 2.325359227719030031e+00 3.603930578789250916e+01
1.601286834366622669e+00 3.033322227040272656e-01 1.701790141773357412e+00 2.941371764529536108e+02
1.624419505819358012e+00 -8.276077257799799858e-01 9.542536880827006129e-01 1.348087276074025009e+00
1.905187309961653197e+00 2.132664915391970506e-01 2.168929538206190721e-01 5.689726097083051215e+00
3.072746691344215630e+00 -1.414242748172702901e+00 3.748479180164176583e+00 9.522073358646592212e+00
-5.801246651054189352e-01 -6.265000277695917941e-01 1.405807696436372378e+00 1.321388193700791724e+01
-8.353116453487639814e-02 -2.402129757991980363e-01 5.797693627558373031e+00 2.079402791705363640e+01
1.002102320127584267e+00 7.692430281624442756e-01 3.730954027076291091e+00 1.056467704722031158e+02
9.858544187356220734e-01 8.819465501729087387e-02 8.740077830923007607e-01 1.226816777049611318e+01
-2.754693743573234155e+00 -4.785910336283572541e-01 1.048412860552124126e+00 1.441454000869821073e+01
2.408831607696402255e+00 2.985898010701454330e-01 1.739372404798713301e-01 8.643997613246371259e+01
8.337390742019316070e-01 -5.587830464607107528e-01 2.942294637658326550e+00 1.688871417162663846e+01
1.616094043749896070e+00 1.063100974343446969e+00 3.731209512023630381e+00 2.063166928414229417e+01
-2.968939941913799174e+00 6.811921714829787255e-01 3.631407780286062259e-01 5.403785086694984585e+00
1.882066823512082765e+00 6.861735396101028561e-01 2.343370372170639482e-01 2.595257927946226317e+01
2.725443093964982744e+00 -3.347762227107347610e-01 2.533691675939684362e+00 4.403903838285013705e+01
5.139960029921404328e-01 -4.208745611037489898e-01 8.982646266647235089e-01 5.560032834679522296e+01
1.656473238537687243e+00 -9.281812563529596716e-01 1.496323935686733719e+00 2.562665915184300047e+01
2.590893516777300398e+00 5.827592162237299478e-01 2.764002562802464258e+00 1.530852686308676658e+00
2.731702456687425506e+00 -1.501994874125727630e+00 1.840561090917010256e+00 1.376814023673204304e+02
-2.829073453665678972e+00 9.298321265897212529e-01 1.111705038471187956e+00 2.124055193706828604e+01
-1.461177635474345538e+00 5.451427156164594390e-01 1.285288728197871322e+00 3.918399198308856768e+01
1.157212307371826787e+00 5.559367407126234589e-03 1.569948955179195416e+00 7.572531472350999593e+01
-4.964737736084260528e-02 -4.909974094344944362e-01 7.335260073869648290e-01 7.416133381635102495e+00
2.523682715461319948e+00 4.409871959236763561e-02 5.292385288674485988e-01 1.095444163122913199e-02
1.260732469242117570e+00 -1.558252781781309382e-01 1.235712301354246812e+00 1.623652426238092750e-01
1.129942798293558648e-01 -9.855670919126927609e-01 3.554879413167078894e+00 9.332590537915290696e+00
5.257477113982023109e-01 1.303046757869808225e-01 1.008296084964767525e+00 7.779700412150745592e+01
3.106055627122315421e+00 2.818406484365026388e-01 2.412815001425980377e+00 6.159965808898591888e+01
1.581816115379180099e+00 -8.720959841284369185e-01 1.184639013730020896e+00 3.554480393591390452e+01
2.106160336914418618e+00 -1.031497591227499011e-01 4.278958750301714020e-01 1.893393852088155194e-01
